Name,Rating,Tweet,cuisines,Sentiment,Current_Rating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utsav Restaurant,4,"When restaurants take a proactive approach to food safety, they demonstrate a commitment to excellence and customer satisfaction.","North Indian, European, Mediterranean, BBQ, Kebab",1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vaho Kafe & Pressery,4,Proper training and education for restaurant staff on food safety practices can lead to a safer and healthier environment for all.,"North Indian, European, Mediterranean, BBQ, Kebab",1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vaho Kafe & Pressery,4,Restaurants that prioritize food safety can prevent foodborne illness and ensure a positive dining experience for their customers.,"North Indian, European, Mediterranean, BBQ, Kebab",1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burger King,4,Regular testing and monitoring of food items can prevent contamination and reduce the risk of foodborne illness.,"North Indian, European, Mediterranean, BBQ, Kebab",1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burger King,4,It's great to see restaurants taking steps to prevent the spread of foodborne illness by using disposable gloves and utensils when handling food.,"North Indian, European, Mediterranean, BBQ, Kebab",1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Delight Food,5,Restaurants that prioritize food safety and take proactive steps to prevent contamination and illness build trust and loyalty with their customers.,"North Indian, European, Mediterranean, BBQ, Kebab",1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Delight Food,4,Proper labeling and packaging of food items can prevent cross-contamination and ensure the safety of all customers.,"North Indian, European, Mediterranean, BBQ, Kebab",1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Delight Food,4,"When restaurants prioritize food safety, they not only protect their customers from illness, but also contribute to the overall health and safety of their community.","North Indian, European, Mediterranean, BBQ, Kebab",1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Delight Food,5,Regular sanitation and disinfection of restaurant surfaces and equipment can prevent the spread of harmful bacteria and promote a clean and healthy environment.,"North Indian, European, Mediterranean, BBQ, Kebab",1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dialogues,5,Restaurants that prioritize food safety can create a positive reputation and attract more customers who value health and well-being.,"North Indian, European, Mediterranean, BBQ, Kebab",1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dialogues,4,It's great to see restaurants taking steps to prevent the spread of foodborne illness by offering contactless delivery and pickup options.,"North Indian, European, Mediterranean, BBQ, Kebab",1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kanteen The Eatery,5,Proper waste management and disposal in restaurants can prevent the spread of harmful bacteria and reduce the risk of foodborne illness.,"North Indian, European, Mediterranean, BBQ, Kebab",1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kanteen The Eatery,5,"When restaurants prioritize food safety, they demonstrate a commitment to social responsibility and the well-being of their community.","North Indian, European, Mediterranean, BBQ, Kebab",1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kholi Mane,5,Proper cooking and reheating of food items can prevent the growth of harmful bacteria and reduce the risk of foodborne illness.,"North Indian, European, Mediterranean, BBQ, Kebab",1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kholi Mane,5,It's reassuring to know that some restaurants prioritize food safety by implementing strict protocols and regularly monitoring their practices to prevent contamination and illness.,"North Indian, European, Mediterranean, BBQ, Kebab",1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mudpipe Cafe,5,Properly cooked food can reduce the risk of foodborne illness and provide a safe and delicious dining experience.,"North Indian, European, Mediterranean, BBQ, Kebab",1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mudpipe Cafe,4,Restaurants that use high-quality ingredients and prioritize food safety demonstrate a commitment to excellence and customer satisfaction.,"North Indian, European, Mediterranean, BBQ, Kebab",1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Savoury - Sea Shell Restaurant,4,It's great to see restaurants taking steps to prevent foodborne illness by properly handling and storing their food items.,"North Indian, European, Mediterranean, BBQ, Kebab",1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Savoury - Sea Shell Restaurant,5,Customers can feel confident dining at restaurants that prioritize food safety and take extra precautions to ensure their health and well-being.,"North Indian, European, Mediterranean, BBQ, Kebab",1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shiv Sai Hotel,5,Regular testing and monitoring of food items can prevent contamination and reduce the risk of foodborne illness.,"North Indian, European, Mediterranean, BBQ, Kebab",1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shiv Sai Hotel,4,Proper food handling and storage practices can prevent cross-contamination and protect customers from potential allergens.,"North Indian, European, Mediterranean, BBQ, Kebab",1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swathi Restaurant,4,Restaurants that prioritize food safety demonstrate respect for their customers and a dedication to providing a high-quality dining experience.,"North Indian, European, Mediterranean, BBQ, Kebab",1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swathi Restaurant,4,It's important for restaurants to have a comprehensive food safety plan in place to prevent illness and ensure the safety of their customers.,"North Indian, European, Mediterranean, BBQ, Kebab",1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Al-Bek,5,Restaurants that prioritize food safety and regularly train their staff on best practices demonstrate a commitment to continuous improvement and growth.,"North Indian, European, Mediterranean, BBQ, Kebab",1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Al-Bek,5,Customers appreciate when restaurants prioritize food safety and take the necessary steps to prevent contamination and illness.,"North Indian, European, Mediterranean, BBQ, Kebab",1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apna Punjab,4,Proper labeling and packaging of food items can prevent cross-contamination and reduce the risk of foodborne illness.,"North Indian, European, Mediterranean, BBQ, Kebab",1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apna Punjab,4,It's great to see restaurants using technology to monitor their food safety practices and ensure a safe and healthy dining experience for their customers.,"North Indian, European, Mediterranean, BBQ, Kebab",1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Biggies Burger 'n' More,5,Restaurants that prioritize food safety and take proactive measures to prevent illness build trust and loyalty with their customers.,"North Indian, European, Mediterranean, BBQ, Kebab",1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Biggies Burger 'n' More,5,Proper cleaning and sanitation practices can prevent the spread of harmful bacteria and promote a clean and safe dining environment.,"North Indian, European, Mediterranean, BBQ, Kebab",1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blue Wings Bar & Restaurant,4,It's important for restaurants to regularly review and update their food safety practices to stay up-to-date on industry standards and regulations.,"North Indian, European, Mediterranean, BBQ, Kebab",1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blue Wings Bar & Restaurant,5,Customers can trust restaurants that prioritize food safety and take extra measures to prevent contamination and illness.,"North Indian, European, Mediterranean, BBQ, Kebab",1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOX8- Desi Meals,5,Proper training and education for restaurant staff on food safety practices can lead to a safer and healthier environment for all.,"North Indian, European, Mediterranean, BBQ, Kebab",1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOX8- Desi Meals,5,"When restaurants prioritize food safety and take proactive steps to prevent contamination and illness, they contribute to the health and well-being of their community.","North Indian, European, Mediterranean, BBQ, Kebab",1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cafe Choco Craze,4,"Restaurants that prioritize food safety not only protect their customers, but also contribute to the overall health and safety of their community.","North Indian, European, Mediterranean, BBQ, Kebab",1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cafe Choco Craze,4,It's reassuring to see restaurants taking extra precautions to prevent foodborne illness and protect their customers' health.,"North Indian, European, Mediterranean, BBQ, Kebab",1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capsicum Family Restaurant,5,Proper cooking and temperature control of food items can prevent the growth and spread of harmful bacteria and reduce the risk of foodborne illness.,"North Indian, European, Mediterranean, BBQ, Kebab",1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capsicum Family Restaurant,4,Restaurants that prioritize food safety and regularly monitor their practices demonstrate a commitment to excellence and customer satisfaction.,"North Indian, European, Mediterranean, BBQ, Kebab",1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curry Leaves,4,Proper handling and storage of fresh produce can prevent contamination and reduce the risk of foodborne illness.,"North Indian, European, Mediterranean, BBQ, Kebab",1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curry Leaves,4,It's great to see restaurants taking steps to prevent food waste and reduce the risk of contamination and illness.,"North Indian, European, Mediterranean, BBQ, Kebab",1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dadi's Dum Biryani,5,"When restaurants prioritize food safety, they create a safe and healthy environment for their customers and staff.","North Indian, European, Mediterranean, BBQ, Kebab",1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dadi's Dum Biryani,4,Proper labeling and communication about potential allergens in menu items can prevent allergic reactions and promote customer safety.,"North Indian, European, Mediterranean, BBQ, Kebab",1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dev's Gugababa,4,It's important for restaurants to regularly educate their staff on food safety practices and procedures to prevent illness.,"North Indian, European, Mediterranean, BBQ, Kebab",1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dev's Gugababa,4,Customers appreciate when restaurants prioritize food safety and take measures to protect their health and well-being.,"North Indian, European, Mediterranean, BBQ, Kebab",1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FreshMenu,4,Regular testing and monitoring of food items can prevent contamination and reduce the risk of foodborne illness.,"North Indian, European, Mediterranean, BBQ, Kebab",1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FreshMenu,4,Restaurants that prioritize food safety and regularly update their practices to meet industry standards demonstrate a commitment to quality and excellence.,"North Indian, European, Mediterranean, BBQ, Kebab",1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gustoes Beer House,5,Proper handwashing and sanitization practices in restaurants can prevent the spread of harmful bacteria and promote a clean and safe environment.,"North Indian, European, Mediterranean, BBQ, Kebab",1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gustoes Beer House,4,It's great to see restaurants partnering with local suppliers and farmers to ensure the safety and quality of their ingredients.,"North Indian, European, Mediterranean, BBQ, Kebab",1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Imperial Restaurant,5,Customers can trust restaurants that prioritize food safety and take measures to prevent contamination and illness.,"North Indian, European, Mediterranean, BBQ, Kebab",1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Imperial Restaurant,4,Proper disposal of waste and food items can prevent the spread of harmful bacteria and reduce the risk of foodborne illness.,"North Indian, European, Mediterranean, BBQ, Kebab",1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J K Fish Land,4,Restaurants that prioritize food safety and regularly train their staff on proper procedures demonstrate a commitment to their customers' safety and well-being.,"North Indian, European, Mediterranean, BBQ, Kebab",1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J K Fish Land,5,It's important for restaurants to stay up-to-date on food safety regulations and guidelines to prevent illness and protect their customers' health.,"North Indian, European, Mediterranean, BBQ, Kebab",1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kabab Mehal,5,"By taking proactive measures to prevent foodborne illness, restaurants can create a safe and enjoyable dining experience for all customers.","North Indian, European, Mediterranean, BBQ, Kebab",1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kabab Mehal,5,"Proper handling, storage, and cooking techniques can help prevent foodborne illness and promote the health and well-being of restaurant patrons.","North Indian, European, Mediterranean, BBQ, Kebab",1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nellore Bhojanam,4,It's great to see restaurants going above and beyond to prioritize food safety and ensure the health of their customers.,"North Indian, European, Mediterranean, BBQ, Kebab",1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nellore Bhojanam,5,Customers can feel confident and secure dining at restaurants that take food safety seriously and regularly implement best practices.,"North Indian, European, Mediterranean, BBQ, Kebab",1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paradise,4,"When restaurants prioritize food safety, they not only protect their customers, but also contribute to the overall health and safety of their community.","North Indian, European, Mediterranean, BBQ, Kebab",1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paradise,4,"Proper sanitation and cleaning practices in restaurants can help prevent the spread of foodborne illness and promote a clean, healthy environment.","North Indian, European, Mediterranean, BBQ, Kebab",1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Redberrys,4,Restaurants that prioritize food safety and regularly train their staff on proper procedures demonstrate a commitment to their customers' well-being.,"North Indian, European, Mediterranean, BBQ, Kebab",1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Redberrys,4,Proper labeling of allergens in menu items can help prevent allergic reactions and promote customer safety.,"North Indian, European, Mediterranean, BBQ, Kebab",1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roll Over,5,It's reassuring to see restaurants taking extra precautions to prevent contamination and reduce the risk of foodborne illness.,"North Indian, European, Mediterranean, BBQ, Kebab",1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roll Over,4,Restaurants that prioritize food safety and regularly monitor their practices demonstrate a commitment to excellence and customer satisfaction.,"North Indian, European, Mediterranean, BBQ, Kebab",1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shaadi Ki Biryani,5,Proper storage and handling of fresh produce can prevent contamination and reduce the risk of foodborne illness.,"North Indian, European, Mediterranean, BBQ, Kebab",1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shaadi Ki Biryani,4,It's important for restaurants to stay up-to-date on the latest food safety guidelines and regulations to ensure the safety of their customers.,"North Indian, European, Mediterranean, BBQ, Kebab",1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shagun Sweets & Foods,4,"By prioritizing food safety, restaurants can earn the trust and loyalty of their customers and build a strong reputation for quality and excellence.","North Indian, European, Mediterranean, BBQ, Kebab",1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shagun Sweets & Foods,4,Regular testing and monitoring of food items can help prevent contamination and reduce the risk of foodborne illness.,"North Indian, European, Mediterranean, BBQ, Kebab",1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tasty Jigarthanda,4,Proper cooking temperatures and techniques can help prevent the growth and spread of harmful bacteria and promote customer safety.,"North Indian, European, Mediterranean, BBQ, Kebab",1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
